x,y,Prediction,Target,Hits,Hits Labeled
10.504243,33.764328,3,3,1,Correct Predictions
20.79729,-50.438885,2,2,1,Correct Predictions
-1.6377615,-73.88992,4,4,1,Correct Predictions
49.663452,-3.08177,2,2,1,Correct Predictions
23.343536,-31.14157,2,2,1,Correct Predictions
-64.92668,-20.246082,3,3,1,Correct Predictions
-9.770836,-19.661308,2,2,1,Correct Predictions
-41.80839,-39.79428,4,4,1,Correct Predictions
-38.993206,-97.402855,4,4,1,Correct Predictions
-89.94612,29.980906,1,1,1,Correct Predictions
-40.57294,68.03182,1,1,1,Correct Predictions
8.8399515,68.22295,3,3,1,Correct Predictions
21.243603,3.2834938,2,2,1,Correct Predictions
46.990425,-55.141666,2,2,1,Correct Predictions
56.78249,-32.571842,2,2,1,Correct Predictions
-1.5352888,-65.150536,2,2,1,Correct Predictions
87.70462,-42.794254,2,2,1,Correct Predictions
-12.549074,-98.3058,4,4,1,Correct Predictions
18.285124,76.11214,3,3,1,Correct Predictions
66.83674,19.461445,3,3,1,Correct Predictions
-53.632652,75.00925,1,1,1,Correct Predictions
59.427288,12.808367,2,2,1,Correct Predictions
-41.367413,-48.152275,4,4,1,Correct Predictions
32.15064,-88.54155,3,3,1,Correct Predictions
-69.314445,55.889187,1,1,1,Correct Predictions
60.09551,5.6217976,2,2,1,Correct Predictions
89.28002,17.170225,3,3,1,Correct Predictions
-53.005745,-39.374092,4,4,1,Correct Predictions
64.36414,9.478287,2,2,1,Correct Predictions
47.092926,-53.52223,2,2,1,Correct Predictions
50.946667,34.522396,3,3,1,Correct Predictions
-30.602383,45.14334,1,1,1,Correct Predictions
56.77366,2.050142,2,2,1,Correct Predictions
62.408424,-41.27867,2,2,1,Correct Predictions
11.692818,40.57324,3,3,1,Correct Predictions
-48.58681,33.397083,1,1,1,Correct Predictions
68.502335,-23.18724,2,2,1,Correct Predictions
-65.90438,6.610158,1,3,0,Incorrect Predictions
9.423235,-6.314353,2,2,1,Correct Predictions
-67.66253,-84.91775,4,4,1,Correct Predictions
-81.500305,25.016876,1,1,1,Correct Predictions
-87.778046,-46.978943,4,4,1,Correct Predictions
76.50018,-35.487507,2,2,1,Correct Predictions
-66.93289,8.759323,1,1,1,Correct Predictions
46.12055,-68.34673,2,2,1,Correct Predictions
-15.443509,-89.815186,4,4,1,Correct Predictions
-11.023549,-88.88072,4,4,1,Correct Predictions
25.850433,-89.26597,3,3,1,Correct Predictions
54.786587,59.277863,3,3,1,Correct Predictions
-58.416298,-41.58121,4,4,1,Correct Predictions
92.01348,-19.90972,2,2,1,Correct Predictions
-70.1099,-44.389973,4,4,1,Correct Predictions
-70.25583,-43.076477,4,4,1,Correct Predictions
-75.79743,25.201578,1,1,1,Correct Predictions
-91.95797,-6.149786,3,3,1,Correct Predictions
-13.30619,-38.843132,4,4,1,Correct Predictions
-81.122635,38.65707,1,1,1,Correct Predictions
-2.2032132,59.67235,3,3,1,Correct Predictions
-39.209015,-55.254395,4,4,1,Correct Predictions
-29.202045,-11.16288,3,3,1,Correct Predictions
-75.967636,46.728783,1,1,1,Correct Predictions
66.79997,65.19701,3,3,1,Correct Predictions
-71.729515,-20.354498,3,3,1,Correct Predictions
32.20368,-56.28821,2,2,1,Correct Predictions
-20.683838,27.747211,1,2,0,Incorrect Predictions
-11.241306,-33.77417,3,3,1,Correct Predictions
-58.94546,42.63292,1,1,1,Correct Predictions
56.99785,-57.614353,2,2,1,Correct Predictions
31.082909,-20.381943,3,3,1,Correct Predictions
-1.1601232,49.909424,3,3,1,Correct Predictions
75.31716,-39.39136,2,2,1,Correct Predictions
3.0591967,68.714226,3,3,1,Correct Predictions
-2.8390696,65.35935,3,3,1,Correct Predictions
61.137287,60.200554,3,3,1,Correct Predictions
29.069448,14.151036,3,2,0,Incorrect Predictions
18.528996,53.470463,3,3,1,Correct Predictions
-91.57233,9.294623,1,1,1,Correct Predictions
-85.47319,28.06126,1,1,1,Correct Predictions
-55.688213,-19.57695,1,1,1,Correct Predictions
-15.477021,88.550316,3,3,1,Correct Predictions
24.977945,16.506035,3,3,1,Correct Predictions
-42.445896,-25.297298,2,2,1,Correct Predictions
47.025913,60.533276,3,2,0,Incorrect Predictions
-24.96109,24.61424,1,1,1,Correct Predictions
36.326485,-57.179615,2,2,1,Correct Predictions
-76.58539,15.508212,1,1,1,Correct Predictions
67.64891,-6.871266,2,2,1,Correct Predictions
83.96579,-12.069814,2,2,1,Correct Predictions
-16.07096,-23.009914,2,2,1,Correct Predictions
70.169876,75.24263,3,3,1,Correct Predictions
70.20565,-12.183858,2,2,1,Correct Predictions
-53.065033,-61.616135,4,4,1,Correct Predictions
-4.466412,62.835117,3,3,1,Correct Predictions
-3.0757308,89.91416,3,3,1,Correct Predictions
56.586693,73.325485,3,3,1,Correct Predictions
-12.300843,-5.183849,4,4,1,Correct Predictions
23.186094,48.262493,3,3,1,Correct Predictions
31.222223,-60.891533,2,2,1,Correct Predictions
-64.732925,52.562244,1,1,1,Correct Predictions
51.251705,14.56649,3,3,1,Correct Predictions
-4.958293,-1.9331698,1,1,1,Correct Predictions
48.278202,27.755644,3,3,1,Correct Predictions
-58.25875,23.498384,1,1,1,Correct Predictions
-32.71841,-72.68933,4,4,1,Correct Predictions
6.8281446,45.35688,2,2,1,Correct Predictions
-58.494995,-2.110825,3,3,1,Correct Predictions
48.33187,-66.47216,2,2,1,Correct Predictions
63.217163,-27.593985,2,2,1,Correct Predictions
18.744427,56.058815,3,3,1,Correct Predictions
80.97454,6.3770804,2,2,1,Correct Predictions
-60.305138,14.101168,1,1,1,Correct Predictions
26.427101,-3.9207292,2,2,1,Correct Predictions
-9.506357,2.7999253,4,4,1,Correct Predictions
-30.21425,23.425526,1,1,1,Correct Predictions
51.693516,39.71337,3,3,1,Correct Predictions
-26.42545,50.272697,1,1,1,Correct Predictions
-39.69451,2.446268,1,1,1,Correct Predictions
-72.83266,12.375379,1,1,1,Correct Predictions
-12.555457,67.19554,3,3,1,Correct Predictions
-56.19189,29.017569,1,1,1,Correct Predictions
-88.315575,48.626522,1,1,1,Correct Predictions
45.972973,47.641865,3,3,1,Correct Predictions
-68.71678,-1.5707178,3,3,1,Correct Predictions
45.60365,31.05395,3,3,1,Correct Predictions
78.409676,45.000134,3,3,1,Correct Predictions
-25.923355,46.29747,1,1,1,Correct Predictions
19.014406,-57.492947,3,3,1,Correct Predictions
10.857518,47.001766,3,3,1,Correct Predictions
-26.665794,-37.043186,4,4,1,Correct Predictions
40.4022,-67.58304,2,2,1,Correct Predictions
65.64003,15.962979,2,3,0,Incorrect Predictions
16.64995,49.10633,3,3,1,Correct Predictions
-21.612543,88.25157,3,3,1,Correct Predictions
16.235243,-59.66664,3,3,1,Correct Predictions
-56.20803,34.108913,1,1,1,Correct Predictions
17.503141,48.273808,3,3,1,Correct Predictions
-42.220577,41.20633,1,1,1,Correct Predictions
-76.54859,-42.18609,4,4,1,Correct Predictions
22.669415,17.769104,3,3,1,Correct Predictions
1.5339315,-65.90718,2,2,1,Correct Predictions
-45.866596,64.11621,1,1,1,Correct Predictions
-70.423386,43.555065,1,1,1,Correct Predictions
-62.917507,-25.26958,3,3,1,Correct Predictions
-43.90557,-16.924644,4,4,1,Correct Predictions
-20.143312,-55.091206,4,4,1,Correct Predictions
-40.855724,-39.970875,4,4,1,Correct Predictions
50.22827,36.19549,3,3,1,Correct Predictions
-5.449131,-64.84137,2,4,0,Incorrect Predictions
12.30339,11.7111845,2,2,1,Correct Predictions
-50.06949,9.44,1,1,1,Correct Predictions
-17.328194,-31.270279,4,4,1,Correct Predictions
35.179058,-7.3846,3,3,1,Correct Predictions
-7.116887,-65.886826,2,2,1,Correct Predictions
-85.99149,-47.54329,4,4,1,Correct Predictions
72.29329,-32.08268,2,2,1,Correct Predictions
-63.346684,-27.160124,3,3,1,Correct Predictions
-26.139769,6.5704236,2,2,1,Correct Predictions
-43.29156,-89.22142,4,4,1,Correct Predictions
-15.40811,-31.915316,4,4,1,Correct Predictions
-40.54542,-89.94013,4,4,1,Correct Predictions
-48.40296,39.647945,1,1,1,Correct Predictions
82.629395,7.9945164,2,2,1,Correct Predictions
-62.89954,40.931633,1,1,1,Correct Predictions
81.89579,-32.927876,2,2,1,Correct Predictions
-32.645138,59.17203,1,1,1,Correct Predictions
64.70356,70.5002,3,3,1,Correct Predictions
-17.805048,5.8658805,3,3,1,Correct Predictions
54.77702,10.25884,2,2,1,Correct Predictions
22.325335,-49.557903,2,2,1,Correct Predictions
-50.093666,-40.03446,4,4,1,Correct Predictions
-4.964476,-30.932579,2,2,1,Correct Predictions
36.15538,16.552996,3,3,1,Correct Predictions
-74.67248,-9.4785795,3,3,1,Correct Predictions
-52.563923,33.350185,1,1,1,Correct Predictions
-88.57767,21.066383,1,1,1,Correct Predictions
30.336428,-81.95492,2,3,0,Incorrect Predictions
42.70987,11.408675,2,2,1,Correct Predictions
46.96337,60.999954,3,2,0,Incorrect Predictions
-74.27461,-0.9073729,3,3,1,Correct Predictions
33.49424,59.046005,3,3,1,Correct Predictions
-38.27254,-91.88561,4,4,1,Correct Predictions
-3.222195,-78.97419,4,4,1,Correct Predictions
-42.13665,41.237194,1,1,1,Correct Predictions
53.1163,-7.992717,2,2,1,Correct Predictions
70.49156,27.217398,3,3,1,Correct Predictions
-58.48491,-3.271415,3,3,1,Correct Predictions
30.44697,40.453186,2,2,1,Correct Predictions
7.0405273,14.675044,3,3,1,Correct Predictions
-79.723,20.279795,1,1,1,Correct Predictions
60.07879,66.6838,3,3,1,Correct Predictions
-70.69904,-19.066528,3,3,1,Correct Predictions
-24.163494,50.066,1,1,1,Correct Predictions
-80.05821,45.17478,1,1,1,Correct Predictions
47.351044,4.0574894,2,2,1,Correct Predictions
65.29335,-49.283974,2,2,1,Correct Predictions
26.605728,31.479778,3,3,1,Correct Predictions
42.88235,-46.12951,2,2,1,Correct Predictions
-48.094025,59.580345,1,1,1,Correct Predictions
-63.036385,31.388689,1,1,1,Correct Predictions
34.99861,-15.562842,2,2,1,Correct Predictions
-62.124245,-8.62285,3,3,1,Correct Predictions
11.213138,-72.69787,2,2,1,Correct Predictions
-35.78026,-64.06469,4,4,1,Correct Predictions
38.84959,-67.44876,2,2,1,Correct Predictions
-39.657673,-41.9709,4,4,1,Correct Predictions
35.82771,-28.50791,3,2,0,Incorrect Predictions
-25.875387,20.655237,1,1,1,Correct Predictions
-37.12369,48.09843,1,1,1,Correct Predictions
25.048485,-17.423876,2,2,1,Correct Predictions
-42.51464,8.524602,1,1,1,Correct Predictions
-45.25021,38.511353,1,1,1,Correct Predictions
-10.908475,46.027733,2,2,1,Correct Predictions
-56.116806,-55.42848,4,4,1,Correct Predictions
44.273064,-35.364212,2,2,1,Correct Predictions
-33.6131,-1.0739853,1,1,1,Correct Predictions
-18.292053,57.99653,3,3,1,Correct Predictions
39.03358,42.12209,3,3,1,Correct Predictions
10.136641,-39.650814,2,2,1,Correct Predictions
15.352528,2.6191509,2,2,1,Correct Predictions
0.07055858,43.591255,2,2,1,Correct Predictions
50.80957,-53.003387,2,2,1,Correct Predictions
39.06432,49.055656,3,3,1,Correct Predictions
-40.19312,35.736313,1,1,1,Correct Predictions
29.059607,-35.068142,2,2,1,Correct Predictions
78.98826,-52.94437,2,2,1,Correct Predictions
-52.10405,-8.260644,3,3,1,Correct Predictions
27.661928,-79.23082,3,3,1,Correct Predictions
-24.978672,24.601152,1,1,1,Correct Predictions
-18.494848,-51.659332,4,4,1,Correct Predictions
-21.22269,-73.14671,4,4,1,Correct Predictions
40.37433,33.253242,3,3,1,Correct Predictions
23.050426,72.57843,3,3,1,Correct Predictions
-11.794676,40.525394,1,1,1,Correct Predictions
30.242178,-85.760765,3,3,1,Correct Predictions
-75.597664,35.05673,1,1,1,Correct Predictions
71.10717,0.18437359,2,2,1,Correct Predictions
7.2399745,57.7207,3,3,1,Correct Predictions
23.032988,-31.157251,2,2,1,Correct Predictions
85.09144,30.589233,3,3,1,Correct Predictions
47.256535,-29.98145,2,2,1,Correct Predictions
2.0935397,-78.02632,4,4,1,Correct Predictions
-85.76507,9.46914,1,1,1,Correct Predictions
51.10118,-18.460785,2,2,1,Correct Predictions
20.463524,87.51888,3,3,1,Correct Predictions
32.26872,-60.951927,2,3,0,Incorrect Predictions
85.16249,30.497248,3,3,1,Correct Predictions
70.708176,-21.923634,2,2,1,Correct Predictions
23.687136,-69.21771,3,3,1,Correct Predictions
22.544012,81.671646,3,3,1,Correct Predictions
-16.96246,37.450054,3,3,1,Correct Predictions
-41.121662,-3.2557716,4,1,0,Incorrect Predictions
-75.48771,-62.838043,4,4,1,Correct Predictions
35.40512,45.88856,3,3,1,Correct Predictions
3.153486,-47.5498,2,2,1,Correct Predictions
-30.43284,80.32448,3,3,1,Correct Predictions
-41.64649,-88.69382,4,4,1,Correct Predictions
65.911064,41.124043,3,3,1,Correct Predictions
29.66821,23.051622,3,2,0,Incorrect Predictions
-27.033045,-26.116632,2,4,0,Incorrect Predictions
-39.98161,-59.185352,4,4,1,Correct Predictions
53.04103,-34.104572,2,2,1,Correct Predictions
-91.74904,-7.9942117,3,3,1,Correct Predictions
71.99846,-6.6652865,2,2,1,Correct Predictions
2.8622005,88.681465,3,3,1,Correct Predictions
-11.111875,62.22997,3,3,1,Correct Predictions
-89.1333,8.462322,1,1,1,Correct Predictions
-43.23537,4.0510035,1,1,1,Correct Predictions
-21.622496,-18.227175,2,2,1,Correct Predictions
85.74574,-43.794334,2,2,1,Correct Predictions
-24.97094,-102.39502,4,4,1,Correct Predictions
-71.00877,-1.6399072,3,3,1,Correct Predictions
-39.152374,48.58722,1,1,1,Correct Predictions
-34.158897,57.183796,1,1,1,Correct Predictions
-25.895237,1.3163936,1,1,1,Correct Predictions
46.6503,-50.293373,2,2,1,Correct Predictions
0.5625981,-1.8309224,3,3,1,Correct Predictions
3.2137623,25.25107,3,3,1,Correct Predictions
-65.66701,9.943581,1,1,1,Correct Predictions
-12.80492,-47.69891,4,4,1,Correct Predictions
-35.27071,-32.352898,4,4,1,Correct Predictions
-21.391327,-6.8041916,2,2,1,Correct Predictions
19.046722,88.80985,3,3,1,Correct Predictions
35.460247,-11.879916,3,3,1,Correct Predictions
-14.2228155,-94.5783,4,4,1,Correct Predictions
32.442303,-66.11712,3,2,0,Incorrect Predictions
40.20661,74.00114,3,3,1,Correct Predictions
40.06695,93.3117,3,3,1,Correct Predictions
40.671364,-67.87982,2,2,1,Correct Predictions
-0.8463802,-15.765816,2,2,1,Correct Predictions
-72.08414,0.06598534,3,3,1,Correct Predictions
-55.63244,-19.879025,1,1,1,Correct Predictions
-99.9282,7.1379514,1,1,1,Correct Predictions
73.37681,-10.493005,2,2,1,Correct Predictions
47.810814,-1.4350767,3,2,0,Incorrect Predictions
-66.32945,-81.77147,4,4,1,Correct Predictions
66.25566,-8.952239,2,2,1,Correct Predictions
-40.982014,21.359272,1,1,1,Correct Predictions
-78.45221,59.093056,1,1,1,Correct Predictions
68.83094,74.89378,3,3,1,Correct Predictions
76.55221,-45.69814,2,2,1,Correct Predictions
72.591034,-42.36446,2,2,1,Correct Predictions
-21.755272,-75.8196,4,4,1,Correct Predictions
36.711426,-28.63469,3,3,1,Correct Predictions
-68.41893,-77.136444,4,4,1,Correct Predictions
-22.46513,-33.618187,4,4,1,Correct Predictions
-57.819656,-35.266434,4,4,1,Correct Predictions
-26.693974,36.158047,1,1,1,Correct Predictions
1.4242929,0.34689617,3,3,1,Correct Predictions
-32.204018,-9.509216,3,3,1,Correct Predictions
53.72371,-10.939732,2,2,1,Correct Predictions
55.147614,-39.385258,2,2,1,Correct Predictions
41.53138,77.39838,3,3,1,Correct Predictions
-2.83328,11.080583,2,2,1,Correct Predictions
14.789718,66.9143,3,3,1,Correct Predictions
48.73918,19.48278,3,3,1,Correct Predictions
40.18204,-37.737896,2,2,1,Correct Predictions
-74.2206,41.341995,1,1,1,Correct Predictions
-28.262224,88.39744,3,3,1,Correct Predictions
-15.686779,0.28488275,2,1,0,Incorrect Predictions
8.869764,-7.3008685,2,2,1,Correct Predictions
-53.759647,-28.548464,4,2,0,Incorrect Predictions
-32.68901,-40.893745,4,4,1,Correct Predictions
-36.194244,45.572052,1,1,1,Correct Predictions
-30.482857,23.507334,1,1,1,Correct Predictions
-6.9323664,7.564242,2,2,1,Correct Predictions
-33.910816,-56.30128,4,4,1,Correct Predictions
-56.59639,-28.383736,4,4,1,Correct Predictions
14.175654,9.676873,3,3,1,Correct Predictions
3.3351667,-5.2464485,3,3,1,Correct Predictions
-26.919004,30.841013,1,4,0,Incorrect Predictions
-13.218498,-15.610128,2,2,1,Correct Predictions
-37.282536,8.932221,1,1,1,Correct Predictions
76.19803,44.929367,3,3,1,Correct Predictions
17.224539,58.821846,3,3,1,Correct Predictions
-52.713463,-31.375118,4,4,1,Correct Predictions
41.732407,90.90638,3,3,1,Correct Predictions
-73.94078,12.625923,1,1,1,Correct Predictions
47.690838,-29.986311,2,2,1,Correct Predictions
21.038094,90.4,3,3,1,Correct Predictions
71.59204,16.43244,3,2,0,Incorrect Predictions
-61.632595,-42.345997,4,4,1,Correct Predictions
-2.9818666,56.254833,3,3,1,Correct Predictions
3.492392,13.867759,3,3,1,Correct Predictions
47.72791,-38.24527,2,2,1,Correct Predictions
42.59247,2.2328577,2,2,1,Correct Predictions
51.149555,36.082806,3,3,1,Correct Predictions
-49.51557,75.45075,1,1,1,Correct Predictions
94.803665,32.500145,3,3,1,Correct Predictions
-5.0035396,47.043835,3,3,1,Correct Predictions
50.23964,-36.752987,2,2,1,Correct Predictions
-25.21418,-76.76688,4,4,1,Correct Predictions
73.174644,57.567455,3,3,1,Correct Predictions
57.53911,4.704641,2,2,1,Correct Predictions
-22.462399,94.56075,3,3,1,Correct Predictions
21.875639,34.66995,3,3,1,Correct Predictions
-59.8644,12.689735,1,1,1,Correct Predictions
5.21258,-36.009293,2,2,1,Correct Predictions
39.078785,49.048225,3,3,1,Correct Predictions
-52.13264,-32.24623,4,4,1,Correct Predictions
42.53595,-22.38661,2,3,0,Incorrect Predictions
33.281696,50.437508,3,3,1,Correct Predictions
79.643166,-40.801666,2,2,1,Correct Predictions
31.420631,-41.81673,3,2,0,Incorrect Predictions
-77.12405,-45.195255,4,4,1,Correct Predictions
56.81358,72.68788,3,3,1,Correct Predictions
-24.306223,40.54754,1,1,1,Correct Predictions
29.487202,66.13272,3,3,1,Correct Predictions
20.231071,-14.902666,2,2,1,Correct Predictions
-11.434848,-89.93361,4,4,1,Correct Predictions
0.6174051,88.940575,3,3,1,Correct Predictions
-18.329262,-18.087097,2,2,1,Correct Predictions
22.629755,-66.46306,4,4,1,Correct Predictions
12.844708,-55.973045,3,3,1,Correct Predictions
59.998013,5.194613,2,3,0,Incorrect Predictions
-38.817978,73.558105,1,1,1,Correct Predictions
-84.356636,-46.995247,4,4,1,Correct Predictions
79.21975,-43.492073,2,2,1,Correct Predictions
53.95403,44.435604,3,3,1,Correct Predictions
-47.558647,-74.39856,4,4,1,Correct Predictions
-32.75142,67.947235,1,1,1,Correct Predictions
-44.375713,-47.197483,4,4,1,Correct Predictions
55.73957,75.2823,3,3,1,Correct Predictions
-23.889034,-31.721724,4,4,1,Correct Predictions
-75.10478,21.14666,1,1,1,Correct Predictions
15.889395,25.046616,3,3,1,Correct Predictions
-34.50354,-82.72532,4,4,1,Correct Predictions
32.306973,31.989765,2,2,1,Correct Predictions
65.5601,41.793335,3,3,1,Correct Predictions
50.672913,15.4566765,3,3,1,Correct Predictions
-23.200985,70.955956,3,3,1,Correct Predictions
64.366,-61.29935,2,2,1,Correct Predictions
44.13029,-52.860134,2,2,1,Correct Predictions
-41.595795,-95.93003,4,4,1,Correct Predictions
71.585014,-15.826133,2,2,1,Correct Predictions
-33.309345,-50.01086,4,4,1,Correct Predictions
-23.402287,-34.645844,4,4,1,Correct Predictions
12.708802,-57.442547,3,3,1,Correct Predictions
-53.20328,-73.326195,4,4,1,Correct Predictions
47.67962,84.115005,3,3,1,Correct Predictions
-49.955647,-12.129632,3,3,1,Correct Predictions
2.2478404,-62.441998,2,2,1,Correct Predictions
57.01426,28.536697,3,3,1,Correct Predictions
20.823967,68.19544,3,3,1,Correct Predictions
-72.34257,42.26219,1,1,1,Correct Predictions
-72.05088,-50.918297,4,4,1,Correct Predictions
-0.066847585,42.311348,3,3,1,Correct Predictions
8.675848,-26.887617,3,3,1,Correct Predictions
34.99794,71.468834,3,3,1,Correct Predictions
14.036426,28.951681,3,3,1,Correct Predictions
33.077347,24.890522,2,2,1,Correct Predictions
-17.417637,-53.6372,4,4,1,Correct Predictions
-41.574184,48.265354,1,1,1,Correct Predictions
8.970232,81.61985,3,3,1,Correct Predictions
17.339489,-57.05019,3,3,1,Correct Predictions
82.591385,31.286077,3,3,1,Correct Predictions
-61.62381,77.47341,1,1,1,Correct Predictions
-1.8520119,-60.74865,2,4,0,Incorrect Predictions
-31.9851,18.881657,1,1,1,Correct Predictions
62.501095,55.5995,3,3,1,Correct Predictions
-36.808983,-84.935936,4,4,1,Correct Predictions
-31.809158,-48.58285,4,4,1,Correct Predictions
-9.139583,51.820984,3,3,1,Correct Predictions
6.3931084,45.80942,2,3,0,Incorrect Predictions
